ref,text,translated,similarity_score,source_zip_file
"The second most important commandment is like this one. And it is, “Love others as much as you love yourself.”","Ta jadieke dɩaŋ dɩ diisine bule wo dɩaŋ bɩ yiwo nɩŋŋmɩna a gʋtɩ, ‘Chome fʋ chanchaaŋ sɩba fʋ gbaŋ gbaŋ.’","Then the man said to his wife, ""Chome, come here child, come, come.""",0.14637066,output_datgerhardt
"Jesus answered, “Dear woman, you really do have a lot of faith, and you will be given what you want.” At that moment her daughter was healed. Jesus Heals Many People","Naa chɩaŋ wɩa Yisa die dɩ balɩ wa, “Yiwo hɔgʋ dieke yada dɩ dala! Fʋ yaalala jadieke wo nan yi a yɩ fʋ.” Lele womi ʋ hɔgʋlɩa wa dɩ ye alaafɩa. Yisa die dɩ gbaanna vuosi pam dene","Naachian said to Jesus, ""Jesus, speak to them, 'My words will be strong! You will have faith in my name and do greater things than these.' And those who heard the message believed and were saved. Jesus went to the village called Pam Dene.""",0.4261637,output_datgerhardt
"They answered, “Lord, we want to see!”","Ba yiŋŋi a balɩ wa, “Tɩ Yɔmʋtieŋ, tɩ yaala fʋ yuori wo tɩ nine.”",Name,0.085462816,output_datgerhardt
"Jesus replied, “Do you see these buildings? They will certainly be torn down! Not one stone will be left in place.” Warning about Trouble (Mark","Die ʋ pɩasɩ ba dɩ, “Nɩ ye nyinti gie mana mɩŋ? Wusie maŋ bala nɩ, ba nan kpaŋŋɩ a mana a taaŋ tɩŋgbaŋ ma, ta taŋ balɩmɩŋ gbaŋ kaaŋ wɩarɩ a sʋgɩ ka chanchaaŋ ma.” Wumugisike aŋaŋ wahala wɩa (Maki","The speaker says to them, ""Why do you know how to do it? My friend, they don't know how to do it properly. But you should do it rightly so that there is peace."" Trouble has (Maki).",0.24166395,output_datgerhardt
"Jesus looked up toward heaven, and with a groan he said, “Effatha!” which means “Open up!”","Womi Yisa die dɩ daansɩ ŋmɩŋsikpeŋ ta paalɩ a voosi ta a balɩ a yɩ wa dɩ, “Effata!” Ka chɩaŋ wone, “Yuori!”",,0.1522893,output_datgerhardt
"If you want to save your life, you will destroy it. But if you give up your life for me, you will find it.","Dama vuodieke nɩŋ mana dɩ kana ka saagɩya dɩ ʋ nagɩ ʋ miivoli a yɩ mɩŋ nan waarɩ ka, ama vuodieke nɩŋ mana dɩ keŋ waarɩ ʋ miivoli n wɩa wʋnɩŋ nɩŋ nan daansɩ ye ke.","Dama, the mother of the one who has Miivoli's child and the one who has Miivoli's other child, and the name of the day they are called.",0.09428728,output_mich002
"You are a bunch of evil snakes, so how can you say anything good? Your words show what is in your hearts.","Nɩnɩŋ nyinvuuke buuribu gie, nɩ yine vuobɩatɩ die, lalɩa wʋbalɩkɩ vɩɩna dɩ nan bɩagɩ a nyɩŋ nɩ nʋa ma? Dama jadieke vuota dɩ yiline ʋ sʋŋ ma die nyɩnnana ʋ nʋaŋ ma.",Why are your children crying? You do not protect them from it. Where are the people nearby and your mother? The one who is responsible for the child who is sick with this illness and the father.,0.140932,output_mich002
All this time Mary Magdalene and the other Mary were sitting across from the tomb.,Ta die Meri Magidalini aŋaŋ Meri wʋnɩŋ wa die kalɩ wa mi a daansa vɔrɩkʋ. Sojasisi die dɩ gbarɩna vɔrɩkʋ die,"The ones who were with Mary Magdalene and Mary the sister came with me to dance at the event. Joseph of Arimathea, the ones who brought the event.",0.5054626,output_mich002
The ones who were wise took along extra oil for their lamps.,ama ta sɩsɩbɩrɩba die dɩ nagɩ kpaaŋ a siti siti a yi kɔlɩbɩsɩ ma a gʋtɩ pɔgɩlɩ aŋaŋ popolisi.,"Ama was trying to commit suicide with a knife when the police officer called him, but the police arrived.",0.056775853,output_mich002
"Rain poured down, rivers flooded, and the winds blew and beat against that house. Finally, it fell with a crash.","Nɩɩŋ die dɩ paalɩ a nɩɩ, mʋga dɩ kpaa, ta bʋlɔgɩsɩŋ die dɩ paalɩ nɩgɩ tigiri, tigiri die dɩ nan a ŋmʋʋrɩ!” Yaa gamma Yisa Masia yiko wɩa","""Hear the word I speak, my brothers, and you who are leaders, take heed to the word of the Lord, the word that comes from the mouth of God!"" Oh, let the name of Jesus be praised forever!""",0.07542975,output_mich002
Everyone who asks will receive. Everyone who searches will find. And the door will be opened for everyone who knocks.,Dama vuodieke mana dɩ jʋʋsɩnana Ŋmɩŋ tuose mɩŋ; ta vuodieke dɩaŋ mana dɩ yaalɩnana yese mɩŋ; vuodieke dɩaŋ dɩ kpaasɩnana gbɩabɩkʋ ka yuore a yɩa wa mɩŋ.,"Chief Vuodieke, the mother of my children, gave them; and Vuodieke, the mother, did something for them; Vuodieke built a house for them to live in.",0.26729697,nsanku_output_kcn
"and no one lights a lamp and puts it under a clay pot. Instead, it is placed on a lampstand, where it can give light to everyone in the house.",Ta vuoŋ ka chɔgɩsa popoli ta naga kpalɩ a bubike ama ʋ ŋaaŋ nagɩ ka a saagɩ wa jaaŋ ma jigidieke ka baaŋ nan chaaŋ a yɩ vuodiekemba mana dɩ benne tigiri me,"The people's government makes decisions and discusses them, but the leader who is dissatisfied with the situation and ignores advice fails to address the people's needs, causing the people to suffer.",0.13218674,nsanku_output_kcn
Anyone who obeys God is my brother or sister or mother.”,"Vuodieke mana dɩ yinene Ŋmɩŋ choti, wʋnɩŋ ʋ yine n nɩmbʋa aŋaŋ n taa aŋaŋ n nuŋ.”",Vuodieke is my mother's name. She is the one who gave me life and brought me into the world.,0.22307837,nsanku_output_kcn
"So they told Jesus, “We don't know.” Jesus said, “Then I won't tell you who gave me the right to do what I do.” A Story about Two Sons","Die wɩa die ba yiŋŋi a balɩ Yisa dɩ, “Tɩ ka sɩba.” Die ʋ balɩ yɩ ba, “Die nɩŋ n kaaŋ balɩ nɩ vuodieke dɩ yɩna mɩŋ yiko maŋ yaa yie tʋʋmaha gie.” Daa wʋnyɩ ballɩ bale nandagɩrɩ wɩa","When Die saw that the woman had come to Jesus, he said, ""You should believe."" He answered her, ""Your daughter is healed. Go in peace."" Then the woman went and found her daughter well.",0.35154667,nsanku_output_kcn
"Jesus went to the home of Peter, where he found that Peter's mother-in-law was sick in bed with fever.","Die Yisa ga wa Piita tigiŋ, mi die ʋ ye Piita hanɩɩŋ hɔgʋ dɩ yʋagɩna a dʋa aŋaŋ nyɩŋgbaŋ tuuliŋ.","The Yisa went to Piita's house, and the one who is with Piita's family is the one who cooked the food that they ate that day.",0.34032685,nsanku_output_kcn
